t_H,dBz
1.941533200442790985e-02,-1.090378204393616102e-10
1.945398934185504913e-02,-1.085023321190092815e-10
1.949268579483032227e-02,-1.080044387258283223e-10
1.953141950070858002e-02,-1.076295441659880225e-10
1.957019232213497162e-02,-1.069260652242220999e-10
1.960900425910949707e-02,-1.062130522422322088e-10
1.964785344898700714e-02,-1.053414994123258452e-10
1.968674175441265106e-02,-1.043524711086263324e-10
1.972566731274127960e-02,-1.035403290883252225e-10
1.976463198661804199e-02,-1.031752600022528554e-10
1.980363577604293823e-02,-1.029546725650476446e-10
1.984267681837081909e-02,-1.019393736090279390e-10
1.988175697624683380e-02,-1.012130795841059694e-10
1.992087624967098236e-02,-1.003701566304471271e-10
1.996003277599811554e-02,-1.000447086285660703e-10
1.999922841787338257e-02,-9.921013316427362838e-11
2.003846317529678345e-02,-9.834583147849684792e-11
2.007773518562316895e-02,-9.756352670198253918e-11
2.011704631149768829e-02,-9.718301163808007459e-11
2.015639655292034149e-02,-9.661607625055523840e-11
2.019578404724597931e-02,-9.640774289998432778e-11
2.023521065711975098e-02,-9.578508819441111655e-11
2.027467638254165649e-02,-9.491886443502295378e-11
2.031417936086654663e-02,-9.390739574843820492e-11
2.035372145473957062e-02,-9.306988513202441027e-11
2.039330266416072845e-02,-9.290169328268760296e-11
2.043292112648487091e-02,-9.265520989343301039e-11
2.047257870435714722e-02,-9.207873352679030177e-11
2.051227539777755737e-02,-9.108140630598171583e-11
2.055200934410095215e-02,-9.041246917806944339e-11
2.059178240597248077e-02,-8.977413257227340182e-11
2.063159272074699402e-02,-8.932059258892621756e-11
2.067144215106964111e-02,-8.900433168257393390e-11
2.071133069694042206e-02,-8.835586429167818778e-11
2.075125649571418762e-02,-8.770564829951865704e-11
2.079122141003608704e-02,-8.705951931586852766e-11
2.083122543990612030e-02,-8.652137339915100256e-11
2.087126672267913818e-02,-8.607781154523763689e-11
2.091134712100028992e-02,-8.558696112936914346e-11
2.095146663486957550e-02,-8.480563473689528564e-11
2.099162340164184570e-02,-8.446921634375215149e-11
2.103181928396224976e-02,-8.405885709716898191e-11
2.107205428183078766e-02,-8.351708213893971333e-11
2.111232653260231018e-02,-8.256453853938694465e-11
2.115263789892196655e-02,-8.210689073084864731e-11
2.119298838078975677e-02,-8.178341337483630014e-11
2.123337611556053162e-02,-8.123465788933970089e-11
2.127380296587944031e-02,-8.084068137126365627e-11
2.131426893174648285e-02,-8.044702404230719139e-11
2.135477215051651001e-02,-7.988654182611298893e-11
2.139531448483467102e-02,-7.928897816089630624e-11
2.143589407205581665e-02,-7.859524142617146936e-11
2.147651277482509613e-02,-7.807285373750971758e-11
2.151717059314250946e-02,-7.756993658514232948e-11
2.155786566436290741e-02,-7.755723147040427534e-11
2.159859985113143921e-02,-7.708907123760155855e-11
2.163937315344810486e-02,-7.652373873456852493e-11
2.168018370866775513e-02,-7.584897987467087432e-11
2.172103337943553925e-02,-7.505686350217644076e-11
2.176192216575145721e-02,-7.438417937155605841e-11
2.180284820497035980e-02,-7.430661641549818341e-11
2.184381335973739624e-02,-7.414050623433254827e-11
2.188481763005256653e-02,-7.398392315449697776e-11
2.192585915327072144e-02,-7.338030183490218405e-11
2.196693979203701019e-02,-7.258052492353783691e-11
2.200805954635143280e-02,-7.175048055696464644e-11
2.204921655356884003e-02,-7.152170522495282512e-11
2.209041267633438110e-02,-7.124674461511659729e-11
2.213164791464805603e-02,-7.096560838970589202e-11
2.217292040586471558e-02,-7.070517782370444593e-11
2.221423201262950897e-02,-7.032945059659567733e-11
2.225558273494243622e-02,-6.954718051455088812e-11
2.229697071015834808e-02,-6.885050862770469848e-11
2.233839780092239380e-02,-6.826088305711408566e-11
2.237986214458942413e-02,-6.805968982837029557e-11
2.242136560380458832e-02,-6.807207575398876997e-11
2.246290817856788635e-02,-6.780755817947792252e-11
2.250448800623416901e-02,-6.715938222212614050e-11
2.254610694944858551e-02,-6.658398138403853750e-11
2.258776500821113586e-02,-6.605908875467747521e-11
2.262946031987667084e-02,-6.562224375006309174e-11
2.267119474709033966e-02,-6.550585074371895189e-11
2.271296828985214233e-02,-6.514264128121283193e-11
2.275477908551692963e-02,-6.467468227633332845e-11
2.279662899672985077e-02,-6.450751044440039550e-11
2.283851802349090576e-02,-6.393161694484561508e-11
2.288044430315494537e-02,-6.332841889777895972e-11
2.292240969836711884e-02,-6.263844304355004056e-11
2.296441420912742615e-02,-6.270799851604280661e-11
2.300645597279071808e-02,-6.254233242408702154e-11
2.304853685200214386e-02,-6.217790171625381390e-11
2.309065684676170349e-02,-6.160888466055780555e-11
2.313281409442424774e-02,-6.119420942196640567e-11
2.317501045763492584e-02,-6.065412061495578655e-11
2.321724593639373779e-02,-6.060310586697426061e-11
2.325951866805553436e-02,-6.028818416714543105e-11
2.330183051526546478e-02,-5.956226484249427244e-11
2.334417961537837982e-02,-5.928427887491594106e-11
2.338656783103942871e-02,-5.905161082342402779e-11
2.342899516224861145e-02,-5.881568843069118202e-11
2.347145974636077881e-02,-5.850133572016247285e-11
2.351396344602108002e-02,-5.792948412630671839e-11
2.355650626122951508e-02,-5.771283104194502300e-11
2.359908632934093475e-02,-5.705968336711109146e-11
2.364170551300048828e-02,-5.690054677431888308e-11
2.368436381220817566e-02,-5.658421647902756035e-11
2.372705936431884766e-02,-5.677653486246825310e-11
2.376979403197765350e-02,-5.599787647470044760e-11
2.381256781518459320e-02,-5.538106778724127821e-11
2.385537885129451752e-02,-5.533652702727209771e-11
2.389822900295257568e-02,-5.510496572935785764e-11
2.394111827015876770e-02,-5.466788827179769328e-11
2.398404479026794434e-02,-5.445170703222146358e-11
2.402701042592525482e-02,-5.407937292423170561e-11
2.407001517713069916e-02,-5.381125406378473031e-11
2.411305718123912811e-02,-5.340202932635484956e-11
2.415613830089569092e-02,-5.305693384638487942e-11
2.419925667345523834e-02,-5.269300273891275310e-11
2.424241416156291962e-02,-5.243486200789959639e-11
2.428561076521873474e-02,-5.198709865372741490e-11
2.432884462177753448e-02,-5.173480047138134807e-11
2.437211759388446808e-02,-5.182758389121744358e-11
2.441542968153953552e-02,-5.168774783181895316e-11
2.445877902209758759e-02,-5.095003585697810422e-11
2.450216747820377350e-02,-5.040540901335432977e-11
2.454559504985809326e-02,-5.004452408030601873e-11
2.458905987441539764e-02,-4.986567755937976187e-11
2.463256381452083588e-02,-5.006431380571996215e-11
2.467610687017440796e-02,-4.978861073423601624e-11
2.471968717873096466e-02,-4.956741961326116552e-11
2.476330660283565521e-02,-4.872310194192763788e-11
2.480696514248847961e-02,-4.808541412271161164e-11
2.485066093504428864e-02,-4.835698508287578079e-11
2.489439584314823151e-02,-4.828280830704301252e-11
2.493816986680030823e-02,-4.794335761726387091e-11
2.498198114335536957e-02,-4.741299713950652972e-11
2.502583153545856476e-02,-4.731458974616131741e-11
2.506972104310989380e-02,-4.721839585997145150e-11
2.511364780366420746e-02,-4.664835531742461683e-11
2.515761367976665497e-02,-4.612016324401224665e-11
2.520161680877208710e-02,-4.599787217784978566e-11
2.524565905332565308e-02,-4.618860155458648364e-11
2.528974041342735291e-02,-4.603468301001001350e-11
2.533385902643203735e-02,-4.542040354937881830e-11
2.537801675498485565e-02,-4.519776913847195488e-11
2.542221359908580780e-02,-4.480588816635489025e-11
2.546644769608974457e-02,-4.461384733867035379e-11
2.551072090864181519e-02,-4.443460877023852618e-11
2.555503323674201965e-02,-4.397595829153111424e-11
2.559938281774520874e-02,-4.389998087273028204e-11
2.564377151429653168e-02,-4.384376195432082568e-11
2.568819932639598846e-02,-4.350261123553522680e-11
2.573266439139842987e-02,-4.315626328521560140e-11
2.577716857194900513e-02,-4.261312830378116701e-11
2.582171186804771423e-02,-4.224789615370205809e-11
2.586629241704940796e-02,-4.266781372663785987e-11
2.591091208159923553e-02,-4.264448516533292377e-11
2.595557086169719696e-02,-4.205252118749669421e-11
2.600026689469814301e-02,-4.156217384143623406e-11
2.604500204324722290e-02,-4.123248270593293796e-11
2.608977630734443665e-02,-4.106464474018522992e-11
2.613458782434463501e-02,-4.096048153434672656e-11
2.617943845689296722e-02,-4.075909748602057903e-11
2.622432634234428406e-02,-4.068069492380033125e-11
2.626925334334373474e-02,-4.052487859174114249e-11
2.631421945989131927e-02,-3.993142622116252483e-11
2.635922282934188843e-02,-3.958842281770458271e-11
2.640426531434059143e-02,-3.946127452580938666e-11
2.644934691488742828e-02,-3.944429505242652567e-11
2.649446576833724976e-02,-3.913964291557547881e-11
2.653962373733520508e-02,-3.910460150136074731e-11
2.658482082188129425e-02,-3.907280055059914048e-11
2.663005515933036804e-02,-3.835876061231147105e-11
2.667532861232757568e-02,-3.789171754142728332e-11
2.672064118087291718e-02,-3.800943587650706945e-11
2.676599100232124329e-02,-3.802144710185473286e-11
2.681137993931770325e-02,-3.788465721688005772e-11
2.685680799186229706e-02,-3.735838721707906984e-11
2.690227329730987549e-02,-3.704184181607672599e-11
2.694777771830558777e-02,-3.706574630557568639e-11
2.699332125484943390e-02,-3.695626443755983814e-11
2.703890204429626465e-02,-3.665978978717454595e-11
2.708452194929122925e-02,-3.623208677527856025e-11
2.713018096983432770e-02,-3.609408605331765330e-11
2.717587724328041077e-02,-3.599834666467849331e-11
2.722161263227462769e-02,-3.596969944119621232e-11
2.726738713681697845e-02,-3.552514879490153987e-11
2.731319889426231384e-02,-3.521274244411287668e-11
2.735904976725578308e-02,-3.525438968532412787e-11
2.740493789315223694e-02,-3.520119612465677505e-11
2.745086513459682465e-02,-3.490775724035444227e-11
2.749683149158954620e-02,-3.457547442797803683e-11
2.754283510148525238e-02,-3.441206694598797355e-11
2.758887782692909241e-02,-3.429743988814237809e-11
2.763495966792106628e-02,-3.394686268198832124e-11
2.768107876181602478e-02,-3.376820004175051793e-11
2.772723697125911713e-02,-3.385250413323603880e-11
2.777343429625034332e-02,-3.343818277823373819e-11
2.781966887414455414e-02,-3.332504758257748279e-11
2.786594256758689880e-02,-3.295291123306398617e-11
2.791225537657737732e-02,-3.293759015532415901e-11
2.795860543847084045e-02,-3.308440327254302815e-11
2.800499461591243744e-02,-3.280233029645529541e-11
2.805142290890216827e-02,-3.236008683238367212e-11
2.809788845479488373e-02,-3.207093618451395400e-11
2.814439311623573303e-02,-3.168167811429256631e-11
2.819093689322471619e-02,-3.193207850915591450e-11
2.823751792311668396e-02,-3.182459157313743958e-11
2.828413806855678558e-02,-3.161183120825583615e-11
2.833079732954502106e-02,-3.119321467792701696e-11
2.837749384343624115e-02,-3.099299983322367780e-11
2.842422947287559509e-02,-3.112424554196913107e-11
2.847100235521793365e-02,-3.086435967913914169e-11
2.851781435310840607e-02,-3.047656571553147842e-11
2.856466546654701233e-02,-3.031356068938784176e-11
2.861155383288860321e-02,-3.041143031845550126e-11
2.865848131477832794e-02,-3.053347852333132550e-11
2.870544791221618652e-02,-3.011604160496617055e-11
2.875245176255702972e-02,-2.956294931077962929e-11
2.879949472844600677e-02,-2.955333894272271777e-11
2.884657680988311768e-02,-2.962130193906453712e-11
2.889369614422321320e-02,-2.959484046716198691e-11
2.894085459411144257e-02,-2.922994832288416944e-11
2.898805215954780579e-02,-2.888074154827613427e-11
2.903528697788715363e-02,-2.876816146413219144e-11
2.908256091177463531e-02,-2.898694999309281428e-11
2.912987396121025085e-02,-2.861210574023331787e-11
2.917722426354885101e-02,-2.845192831335552341e-11
2.922461368143558502e-02,-2.843667835927821130e-11
2.927204221487045288e-02,-2.804366634745480980e-11
2.931950800120830536e-02,-2.782492118658108637e-11
2.936701290309429169e-02,-2.784420263801656859e-11
2.941455692052841187e-02,-2.782062774597804378e-11
2.946213819086551666e-02,-2.764989973091935838e-11
2.950975857675075531e-02,-2.736359056010329027e-11
2.955741621553897858e-02,-2.715872492176085728e-11
2.960511296987533569e-02,-2.691967829204777729e-11
2.965284883975982666e-02,-2.697442443022612935e-11
2.970062196254730225e-02,-2.668359630475514166e-11
2.974843420088291168e-02,-2.658830100532583174e-11
2.979628555476665497e-02,-2.665029655291029087e-11
2.984417416155338287e-02,-2.655717659671985587e-11
2.989210188388824463e-02,-2.630125804647942545e-11
2.994006872177124023e-02,-2.594039913428325406e-11
2.998807281255722046e-02,-2.582850947008275000e-11
3.003611601889133453e-02,-2.575292409878748856e-11
3.008419834077358246e-02,-2.585556768686103624e-11
3.013231791555881500e-02,-2.570096219178807928e-11
3.018047660589218140e-02,-2.539022984915373371e-11
3.022867441177368164e-02,-2.512268865162425868e-11
3.027690947055816650e-02,-2.500718555842329494e-11
3.032518364489078522e-02,-2.509585594889784943e-11
3.037349693477153778e-02,-2.482283475990776367e-11
3.042184747755527496e-02,-2.481633822049023053e-11
3.047023713588714600e-02,-2.473571347749725646e-11
3.051866590976715088e-02,-2.446412863954527950e-11
3.056713193655014038e-02,-2.412691921249709992e-11
3.061563707888126373e-02,-2.407638324819494358e-11
3.066418133676052094e-02,-2.416794368798047543e-11
3.071276284754276276e-02,-2.402102475262957171e-11
3.076138347387313843e-02,-2.391479375640770400e-11
3.081004135310649872e-02,-2.351215402929263121e-11
3.085873834788799286e-02,-2.344208854809792797e-11
3.090747445821762085e-02,-2.345890148802709518e-11
3.095624782145023346e-02,-2.343667968029983228e-11
3.100506030023097992e-02,-2.322517178576788410e-11
3.105391189455986023e-02,-2.298061914374205372e-11
3.110280074179172516e-02,-2.280750935335085217e-11
3.115172870457172394e-02,-2.274690158454717448e-11
3.120069578289985657e-02,-2.271622820404495258e-11
3.124970011413097382e-02,-2.278116757736814435e-11
3.129874169826507568e-02,-2.262368938021896980e-11
3.134782239794731140e-02,-2.222292835862837990e-11
3.139694407582283020e-02,-2.194881776329538070e-11
3.144610300660133362e-02,-2.214141543721570571e-11
3.149529919028282166e-02,-2.219863876051775264e-11
3.154453635215759277e-02,-2.202309515308975563e-11
3.159381076693534851e-02,-2.172858767912622113e-11
3.164312243461608887e-02,-2.156599031299943903e-11
3.169247508049011230e-02,-2.144532988690439623e-11
3.174186497926712036e-02,-2.122709646945608597e-11
3.179129213094711304e-02,-2.130377298181773682e-11
3.184076026082038879e-02,-2.142389911308217876e-11
3.189026564359664917e-02,-2.140376764714346791e-11
3.193980827927589417e-02,-2.086702338699453207e-11
3.198939189314842224e-02,-2.043277179397673393e-11
3.203901275992393494e-02,-2.069336195453796989e-11
3.208867087960243225e-02,-2.076793945149368881e-11
3.213836997747421265e-02,-2.079370009511194439e-11
3.218810632824897766e-02,-2.037870913684791674e-11
3.223787993192672729e-02,-2.031983609152021586e-11
3.228769451379776001e-02,-2.011126334910962044e-11
3.233754634857177734e-02,-1.988290261600855757e-11
3.238743543624877930e-02,-2.014416584927847254e-11
3.243736550211906433e-02,-2.007463292819089418e-11
3.248733282089233398e-02,-1.960293039005023275e-11
3.253733739256858826e-02,-1.959915216231955526e-11
3.258737921714782715e-02,-1.981923306026978082e-11
3.263746201992034912e-02,-1.963012218053616920e-11
3.268758207559585571e-02,-1.943509936319642861e-11
3.273773938417434692e-02,-1.912802555237291813e-11
3.278793767094612122e-02,-1.917073097490451516e-11
3.283817321062088013e-02,-1.890756995415188157e-11
3.288844600319862366e-02,-1.894431833626697426e-11
3.293875977396965027e-02,-1.901538822235426807e-11
3.298911079764366150e-02,-1.926958245745957754e-11
3.303949907422065735e-02,-1.876823522983794845e-11
3.308992832899093628e-02,-1.820654391138099015e-11
3.314039483666419983e-02,-1.823984019377888899e-11
3.319089859724044800e-02,-1.839915372836564700e-11
3.324144333600997925e-02,-1.846106947867021120e-11
3.329202532768249512e-02,-1.834764631891694364e-11
3.334264457225799561e-02,-1.820019135401196309e-11
3.339330479502677917e-02,-1.802113493154511303e-11
3.344400227069854736e-02,-1.787816422682553252e-11
3.349473699927330017e-02,-1.771538471473377285e-11
3.354551270604133606e-02,-1.777598901409049859e-11
3.359632566571235657e-02,-1.761347664941403934e-11
3.364717587828636169e-02,-1.764072221632773108e-11
3.369806706905364990e-02,-1.756654370577148683e-11
3.374899551272392273e-02,-1.772823207679685709e-11
3.379996120929718018e-02,-1.704050095474585191e-11
3.385096788406372070e-02,-1.678534741755832727e-11
3.390201181173324585e-02,-1.728480726603809359e-11
3.395309299230575562e-02,-1.735847923733935261e-11
3.400421515107154846e-02,-1.705531896267764580e-11
3.405537456274032593e-02,-1.662309526140326454e-11
3.410657122731208801e-02,-1.674155779285424472e-11
3.415780887007713318e-02,-1.695391396716594556e-11
3.420908376574516296e-02,-1.671476498876778294e-11
3.426039591431617737e-02,-1.644806513212415666e-11
3.431174904108047485e-02,-1.623433679154295817e-11
3.436313942074775696e-02,-1.651140682512597380e-11
3.441456705331802368e-02,-1.655871273431586133e-11
3.446603566408157349e-02,-1.606992316993682834e-11
3.451754152774810791e-02,-1.604708727009906966e-11
3.456908464431762695e-02,-1.613640644715363948e-11
3.462066873908042908e-02,-1.598364843258259782e-11
3.467229008674621582e-02,-1.571968250013711099e-11
3.472394868731498718e-02,-1.599902849092060819e-11
3.477564826607704163e-02,-1.575813438070561290e-11
3.482738509774208069e-02,-1.559318819899235820e-11
3.487915918231010437e-02,-1.535680263509142662e-11
3.493097424507141113e-02,-1.548185191158069074e-11
3.498282656073570251e-02,-1.573614849537108284e-11
3.503471612930297852e-02,-1.539572982989234617e-11
3.508664295077323914e-02,-1.494347007247043280e-11
3.513861075043678284e-02,-1.512646605195122618e-11
3.519061580300331116e-02,-1.518233802566548718e-11
3.524265810847282410e-02,-1.509544399203033294e-11
3.529474139213562012e-02,-1.493652597439609764e-11
3.534686192870140076e-02,-1.474206867690952549e-11
3.539901971817016602e-02,-1.493245457839798007e-11
3.545121848583221436e-02,-1.460144852249989356e-11
3.550345450639724731e-02,-1.447985654989825122e-11
3.555572777986526489e-02,-1.453736089840340640e-11
3.560804203152656555e-02,-1.467190084702973962e-11
3.566039353609085083e-02,-1.457241445568246974e-11
3.571278229355812073e-02,-1.413087008517166510e-11
3.576521202921867371e-02,-1.413818628143159728e-11
3.581767901778221130e-02,-1.414227762674968858e-11
3.587018325924873352e-02,-1.424851035769503227e-11
3.592272847890853882e-02,-1.409351715192519450e-11
3.597531095147132874e-02,-1.382846961939243613e-11
3.602793067693710327e-02,-1.389553923314412742e-11
3.608059138059616089e-02,-1.416598782721933958e-11
3.613328933715820312e-02,-1.389584974864632727e-11
3.618602454662322998e-02,-1.360478570078260674e-11
3.623880073428153992e-02,-1.348136012546685691e-11
3.629161417484283447e-02,-1.358673503565333007e-11
3.634446486830711365e-02,-1.349555710239425110e-11
3.639735653996467590e-02,-1.356466154678326319e-11
3.645028546452522278e-02,-1.335565338878019759e-11
3.650325164198875427e-02,-1.334996869994942159e-11
3.655625879764556885e-02,-1.337577791582500453e-11
3.660930320620536804e-02,-1.313434430660898045e-11
3.666238486766815186e-02,-1.296698078773195206e-11
3.671550750732421875e-02,-1.289562727435633605e-11
3.676866739988327026e-02,-1.312111010121075338e-11
3.682186454534530640e-02,-1.307680179418735378e-11
3.687510266900062561e-02,-1.288653298653352763e-11
3.692837804555892944e-02,-1.281745889980534514e-11
3.698169067502021790e-02,-1.244851097204069390e-11
3.703504428267478943e-02,-1.262798719758873034e-11
3.708843514323234558e-02,-1.279463427567018030e-11
3.714186325669288635e-02,-1.278743083643618661e-11
3.719533234834671021e-02,-1.242856598887565056e-11
3.724883869290351868e-02,-1.204189005454825434e-11
3.730238229036331177e-02,-1.213019094892242578e-11
3.735596686601638794e-02,-1.241549744956937928e-11
3.740958869457244873e-02,-1.253363385300687582e-11
3.746324777603149414e-02,-1.238811830894803734e-11
3.751694783568382263e-02,-1.194050587571826583e-11
3.757068514823913574e-02,-1.182831090018598985e-11
3.762445971369743347e-02,-1.193893161416381687e-11
3.767827525734901428e-02,-1.209500034848876027e-11
3.773212805390357971e-02,-1.179016606567273584e-11
3.778601810336112976e-02,-1.172987141445647197e-11
3.783994540572166443e-02,-1.179664872730246117e-11
3.789391368627548218e-02,-1.167156822579062947e-11
3.794791921973228455e-02,-1.166719325318421596e-11
3.800196200609207153e-02,-1.164774873774199193e-11
3.805604577064514160e-02,-1.154790325863519485e-11
3.811016678810119629e-02,-1.139628669211134593e-11
3.816432505846023560e-02,-1.136871326246069458e-11
3.821852430701255798e-02,-1.130222131162650356e-11
3.827276080846786499e-02,-1.131498714168621689e-11
3.832703456282615662e-02,-1.127642423881525247e-11
3.838134929537773132e-02,-1.117393330640759075e-11
3.843570128083229065e-02,-1.116070603990326759e-11
3.849009051918983459e-02,-1.103019845599684245e-11
3.854452073574066162e-02,-1.089306596313566189e-11
3.859898820519447327e-02,-1.111186403307540260e-11
3.865349292755126953e-02,-1.118954841977659598e-11
3.870803862810134888e-02,-1.069136012360472066e-11
3.876262158155441284e-02,-1.072897673481953973e-11
3.881724178791046143e-02,-1.086230497909790316e-11
3.887190297245979309e-02,-1.070945502418263473e-11
3.892660140991210938e-02,-1.057535396059572363e-11
3.898133710026741028e-02,-1.053780413623472967e-11
3.903611376881599426e-02,-1.083121439759970883e-11
3.909092769026756287e-02,-1.056925554021592717e-11
3.914577886462211609e-02,-1.040244973493642533e-11
3.920067101716995239e-02,-1.036425632816584397e-11
3.925560042262077332e-02,-1.034026250040787076e-11
3.931056708097457886e-02,-1.011362087827150091e-11
3.936557471752166748e-02,-1.031823671643339324e-11
3.942061960697174072e-02,-1.038949135057087858e-11
3.947570174932479858e-02,-1.028208074238534664e-11
3.953082486987113953e-02,-1.007012875864354839e-11
3.958598524332046509e-02,-9.943742877716044148e-12
3.964118286967277527e-02,-9.968130487703064091e-12
3.969642147421836853e-02,-1.010260104739035825e-11
3.975169733166694641e-02,-9.753098502429669026e-12
3.980701044201850891e-02,-9.769677254689579371e-12
3.986236453056335449e-02,-9.857874933016930186e-12
3.991775587201118469e-02,-9.981527757108032972e-12
3.997318446636199951e-02,-9.815866869322675825e-12
4.002865403890609741e-02,-9.712617862756012244e-12
4.008416086435317993e-02,-9.589285962507965166e-12
4.013970494270324707e-02,-9.380732302055605487e-12
4.019528999924659729e-02,-9.606966264175120784e-12
4.025091230869293213e-02,-9.400495139255671262e-12
4.030657187104225159e-02,-9.520607392732305385e-12
4.036227241158485413e-02,-9.563823691327577592e-12
4.041801020503044128e-02,-9.544484994017388146e-12
4.047378525137901306e-02,-9.341466836176870459e-12
4.052960127592086792e-02,-9.024181575612022499e-12
4.058545455336570740e-02,-9.123004435229731257e-12
4.064134508371353149e-02,-9.210885526522716304e-12
4.069727286696434021e-02,-9.497996139584685693e-12
4.075324162840843201e-02,-9.066650208389148702e-12
4.080924764275550842e-02,-8.862226924533089800e-12
4.086529091000556946e-02,-8.975766310759247801e-12
4.092137515544891357e-02,-9.128925046453240100e-12
4.097749665379524231e-02,-8.979330300140642152e-12
4.103365540504455566e-02,-8.777258433956269812e-12
4.108985513448715210e-02,-8.830233419465649547e-12
4.114609211683273315e-02,-9.041685802846366471e-12
4.120236635208129883e-02,-8.662098816003549473e-12
4.125868156552314758e-02,-8.577132060150205461e-12
4.131503403186798096e-02,-8.900302370107304739e-12
4.137142375111579895e-02,-8.747100266326413021e-12
4.142785444855690002e-02,-8.654200620017427070e-12
4.148432239890098572e-02,-8.437171100661444711e-12
4.154082760214805603e-02,-8.604963963598777354e-12
4.159737378358840942e-02,-8.511706964253740182e-12
4.165395721793174744e-02,-8.473251614238286322e-12
4.171057790517807007e-02,-8.553409716616222624e-12
4.176723957061767578e-02,-8.326792380608516453e-12
4.182393848896026611e-02,-8.189393607693773447e-12
4.188067466020584106e-02,-8.374121708565329669e-12
4.193745180964469910e-02,-8.234376722149328032e-12
4.199426621198654175e-02,-8.195845044300931193e-12
4.205111786723136902e-02,-8.193208264617446446e-12
4.210801050066947937e-02,-8.210153043530787897e-12
4.216494038701057434e-02,-8.145524185709795972e-12
4.222190752625465393e-02,-8.197878140214776010e-12
4.227891564369201660e-02,-7.940214458157512922e-12
4.233596101403236389e-02,-7.843331019385946234e-12
4.239304363727569580e-02,-7.929257944683243409e-12
4.245016723871231079e-02,-8.084432429056320757e-12
4.250732809305191040e-02,-7.976227317518791438e-12
4.256452620029449463e-02,-7.789944037051022008e-12
4.262176528573036194e-02,-7.630947956860367754e-12
4.267904162406921387e-02,-7.786208310045505954e-12
4.273635521531105042e-02,-7.888054792681842287e-12
4.279370978474617004e-02,-7.629862019964406272e-12
4.285110160708427429e-02,-7.628309442453407030e-12
4.290853068232536316e-02,-7.534185081370381454e-12
4.296600073575973511e-02,-7.795613113370514213e-12
4.302350804209709167e-02,-7.615479427625082565e-12
4.308105260133743286e-02,-7.565618270755081198e-12
4.313863813877105713e-02,-7.402515232735051853e-12
4.319626092910766602e-02,-7.343542440807482308e-12
4.325392097234725952e-02,-7.327622883468443149e-12
4.331162199378013611e-02,-7.479932472020944800e-12
4.336936026811599731e-02,-7.649828687172899322e-12
4.342713579535484314e-02,-7.230307498551358236e-12
4.348495230078697205e-02,-7.002631113861568224e-12
4.354280605912208557e-02,-7.164989088148665530e-12
